winner,turns,win_rate
Human,198,0.49696969696969695
Human,23,0.4939759036144578
AI,105,0.49700598802395207
AI,14,0.5
Human,18,0.4970414201183432
Human,33,0.49411764705882355
AI,15,0.49707602339181284
AI,12,0.5
Human,102,0.49710982658959535
AI,26,0.5
